631687.891025 225066.896554 299.792725 139.264908 255:233:000
631690.631410 225068.117328 302.792725 139.283157 255:232:000
631693.371795 225069.338103 305.792725 139.504517 255:230:000
631696.112180 225070.558878 308.792725 139.516830 255:230:000
631698.852565 225071.779652 311.792725 139.477463 255:230:000
631701.592950 225073.000427 314.792725 139.613251 255:228:000
631704.333334 225074.221202 317.792725 139.629959 255:228:000
631707.073719 225075.441977 320.792725 139.877090 255:225:000
631709.814104 225076.662751 323.792725 139.877090 255:225:000
631712.554489 225077.883526 326.792725 139.884689 255:225:000
631714.776412 225078.873338 329.225146 139.992340 255:224:000
631717.470751 225080.192632 332.225146 140.023285 255:223:000
631720.165090 225081.511925 335.225146 140.173080 255:222:000
631722.859430 225082.831218 338.225146 140.237228 255:221:000
631725.553769 225084.150512 341.225146 140.514740 255:217:000
