631414.171451 224944.618359 0.000000 132.785938 255:251:000
631416.893141 224945.880264 3.000000 133.030952 255:247:000
631419.614830 224947.142169 6.000000 133.374104 255:241:000
631422.336520 224948.404074 9.000000 133.661671 255:235:000
631425.058210 224949.665979 12.000000 134.039261 255:229:000
631427.779900 224950.927884 15.000000 134.039261 255:229:000
631430.501590 224952.189789 18.000000 134.815070 255:215:000
631433.035234 224953.364507 20.792725 135.076874 255:210:000
631435.775619 224954.585282 23.792725 135.271778 255:207:000
631438.516004 224955.806057 26.792725 136.067895 255:193:000
631441.256388 224957.026831 29.792725 137.015748 255:176:000
631443.996773 224958.247606 32.792725 139.813962 255:127:000
631446.737158 224959.468381 35.792725 140.837778 246:127:009
631449.477543 224960.689156 38.792725 141.434976 241:127:014
631452.217928 224961.909930 41.792725 141.849548 237:127:018
631454.958313 224963.130705 44.792725 141.849548 237:127:018
631457.698698 224964.351480 47.792725 141.969714 236:127:019
631460.439082 224965.572254 50.792725 141.985503 236:127:019
631463.179467 224966.793029 53.792725 141.939413 236:127:019
631465.919852 224968.013804 56.792725 141.912773 236:127:018
631468.660237 224969.234578 59.792725 142.016223 235:127:019
631471.400622 224970.455353 62.792725 141.872898 237:127:018
631474.141007 224971.676128 65.792725 141.731769 238:127:017
631476.881392 224972.896902 68.792725 141.384435 241:127:014
631479.621776 224974.117677 71.792725 141.485417 240:127:015
631482.362161 224975.338452 74.792725 141.464243 240:127:014
631485.102546 224976.559226 77.792725 141.625905 239:127:016
631487.842931 224977.780001 80.792725 141.625905 239:127:016
631490.583316 224979.000776 83.792725 141.769704 238:127:017
631493.323701 224980.221551 86.792725 141.864571 237:127:018
631496.064085 224981.442325 89.792725 141.831837 237:127:018
631498.804470 224982.663100 92.792725 141.820777 237:127:018
631501.544855 224983.883875 95.792725 141.805010 237:127:017
631504.285240 224985.104649 98.792725 141.842421 237:127:018
631507.025625 224986.325424 101.792725 141.838339 237:127:018
631509.766010 224987.546199 104.792725 141.735408 238:127:017
631512.506395 224988.766973 107.792725 141.251701 242:127:013
631515.246779 224989.987748 110.792725 140.781746 246:127:008
631517.987164 224991.208523 113.792725 140.908535 245:127:010
