631570.531897 224934.182529 0.000000 0 255:255:255
631573.256362 224935.438432 3.000000 0 255:255:255
631575.980827 224936.694334 6.000000 0 255:255:255
631578.705293 224937.950236 9.000000 0 255:255:255
631581.429758 224939.206138 12.000000 0 255:255:255
631584.154223 224940.462040 15.000000 0 255:255:255
631586.878688 224941.717942 18.000000 0 255:255:255
631589.603153 224942.973845 21.000000 0 255:255:255
631592.327618 224944.229747 24.000000 53.686132 000:235:056
631595.052083 224945.485649 27.000000 0 255:255:255
631597.776548 224946.741551 30.000000 53.697216 000:235:056
631600.501013 224947.997453 33.000000 53.709999 000:236:055
631603.225478 224949.253355 36.000000 53.716272 000:236:055
631605.949943 224950.509257 39.000000 53.726540 000:236:054
631608.674408 224951.765160 42.000000 53.730890 000:236:054
631611.398873 224953.021062 45.000000 53.737734 000:236:053
631614.123338 224954.276964 48.000000 53.750942 000:237:053
631616.847803 224955.532866 51.000000 53.740002 000:236:053
631619.572268 224956.788768 54.000000 53.753461 000:237:052
631622.296733 224958.044670 57.000000 53.760963 000:237:052
631625.021198 224959.300572 60.000000 53.773009 000:237:051
631627.745663 224960.556475 63.000000 53.781760 000:237:051
631630.470128 224961.812377 66.000000 53.788465 000:238:050
631633.194593 224963.068279 69.000000 53.794787 000:238:050
631635.919058 224964.324181 72.000000 53.801011 000:238:050
631638.643524 224965.580083 75.000000 53.809997 000:238:049
631641.367989 224966.835985 78.000000 53.819625 000:238:048
631644.092454 224968.091888 81.000000 53.828663 000:238:048
631646.816919 224969.347790 84.000000 53.828663 000:238:048
631649.541384 224970.603692 87.000000 53.829137 000:238:048
631652.265849 224971.859594 90.000000 53.841641 000:239:047
631654.990314 224973.115496 93.000000 53.847483 000:239:047
631657.714779 224974.371398 96.000000 53.854357 000:239:046
631660.439244 224975.627300 99.000000 53.860001 000:239:046
631663.163709 224976.883203 102.000000 53.868135 000:239:046
631665.888174 224978.139105 105.000000 53.881714 000:239:045
631668.612639 224979.395007 108.000000 53.886470 000:239:044
631671.337104 224980.650909 111.000000 53.751633 000:237:053
631674.061569 224981.906811 114.000000 53.285971 000:230:073
631676.786034 224983.162713 117.000000 53.550625 000:233:064
631679.510499 224984.418615 120.000000 53.826064 000:238:048
631682.234964 224985.674518 123.000000 53.860183 000:239:046
631684.959429 224986.930420 126.000000 53.939916 000:240:041
631687.683894 224988.186322 129.000000 54.074168 000:243:035
631690.408359 224989.442224 132.000000 54.047124 000:242:037
631693.132824 224990.698126 135.000000 53.859776 000:239:046
631695.857290 224991.954028 138.000000 53.924281 000:240:042
631698.581755 224993.209931 141.000000 53.836939 000:238:047
631701.306220 224994.465833 144.000000 54.051985 000:242:036
631704.030685 224995.721735 147.000000 54.093211 000:243:035
631706.755150 224996.977637 150.000000 54.093211 000:243:035
631709.479615 224998.233539 153.000000 53.919968 000:240:042
631712.204080 224999.489441 156.000000 53.954883 000:241:040
631714.928545 225000.745343 159.000000 54.160334 000:244:031
631717.653010 225002.001246 162.000000 54.116664 000:243:034
631720.377475 225003.257148 165.000000 53.985567 000:241:039
631723.101940 225004.513050 168.000000 54.008378 000:241:038
631725.826405 225005.768952 171.000000 53.982277 000:241:039
631728.550870 225007.024854 174.000000 54.119925 000:243:034
631731.275335 225008.280756 177.000000 54.026867 000:242:037
631733.999800 225009.536658 180.000000 54.032123 000:242:037
631736.724265 225010.792561 183.000000 54.141313 000:244:032
631739.448730 225012.048463 186.000000 54.014889 000:242:038
631742.173195 225013.304365 189.000000 54.144725 000:244:032
631744.897660 225014.560267 192.000000 53.964271 000:241:040
631747.622125 225015.816169 195.000000 54.135565 000:244:033
631750.346590 225017.072071 198.000000 54.178797 000:245:030
631753.071056 225018.327974 201.000000 54.299999 000:247:024
631755.795521 225019.583876 204.000000 54.349845 000:248:021
631758.519986 225020.839778 207.000000 54.202153 000:245:029
631761.244451 225022.095680 210.000000 54.258723 000:246:026
631763.968916 225023.351582 213.000000 54.258723 000:246:026
631766.693381 225024.607484 216.000000 54.277248 000:246:025
631769.417846 225025.863386 219.000000 54.297519 000:247:024
631772.142311 225027.119289 222.000000 54.435055 000:249:017
631774.866776 225028.375191 225.000000 54.540523 000:251:011
631777.591241 225029.631093 228.000000 54.272747 000:246:025
631780.315706 225030.886995 231.000000 54.507704 000:250:013
631783.040171 225032.142897 234.000000 54.331137 000:247:022
631785.764636 225033.398799 237.000000 54.329578 000:247:022
631788.489101 225034.654701 240.000000 54.371674 000:248:020
631791.213566 225035.910604 243.000000 54.211494 000:245:029
631793.938031 225037.166506 246.000000 54.387669 000:248:019
631796.662496 225038.422408 249.000000 54.331713 000:247:022
631799.386961 225039.678310 252.000000 54.410001 000:249:018
631802.111426 225040.934212 255.000000 54.368734 000:248:020
631804.835891 225042.190114 258.000000 54.448277 000:249:016
631807.560356 225043.446017 261.000000 54.409982 000:249:018
631810.284821 225044.701919 264.000000 54.320000 000:247:023
631813.009287 225045.957821 267.000000 54.383012 000:248:019
631815.733752 225047.213723 270.000000 54.361286 000:248:021
631818.458217 225048.469625 273.000000 54.430065 000:249:017
631821.182682 225049.725527 276.000000 54.432448 000:249:017
631823.907147 225050.981429 279.000000 54.432448 000:249:017
631826.631612 225052.237332 282.000000 54.431692 000:249:017
631829.356077 225053.493234 285.000000 54.370272 000:248:020
631832.080542 225054.749136 288.000000 54.353784 000:248:021
631834.805007 225056.005038 291.000000 54.335265 000:247:022
631837.529472 225057.260940 294.000000 54.515540 000:250:013
631840.253937 225058.516842 297.000000 54.461273 000:250:015
631842.978402 225059.772744 300.000000 54.368818 000:248:020
631845.702867 225061.028647 303.000000 54.388693 000:248:019
631848.427332 225062.284549 306.000000 54.358686 000:248:021
631851.151797 225063.540451 309.000000 54.399752 000:249:018
631853.876262 225064.796353 312.000000 54.399752 000:249:018
631856.600727 225066.052255 315.000000 54.490469 000:250:014
631859.325192 225067.308157 318.000000 54.386867 000:248:019
631862.049657 225068.564059 321.000000 54.388294 000:248:019
631864.774122 225069.819962 324.000000 54.461247 000:250:015
631867.498587 225071.075864 327.000000 54.457342 000:250:015
631870.223053 225072.331766 330.000000 54.485483 000:250:014
631872.947518 225073.587668 333.000000 54.480000 000:250:014
631875.671983 225074.843570 336.000000 54.369193 000:248:020
631878.396448 225076.099472 339.000000 54.626232 000:252:007
631881.120913 225077.355375 342.000000 54.483854 000:250:014
631883.845378 225078.611277 345.000000 54.602563 000:251:008
631886.569843 225079.867179 348.000000 54.501448 000:250:013
631889.294308 225081.123081 351.000000 55.069609 011:255:000
631892.018773 225082.378983 354.000000 54.563095 000:251:010
631894.743238 225083.634885 357.000000 54.500309 000:250:013
631897.467703 225084.890787 360.000000 54.533440 000:250:012
631900.192168 225086.146690 363.000000 54.422403 000:249:017
631902.916633 225087.402592 366.000000 54.405276 000:249:018
631905.641098 225088.658494 369.000000 53.799435 000:238:050
631908.365563 225089.914396 372.000000 54.234012 000:246:027
631911.090028 225091.170298 375.000000 54.234903 000:246:027
631913.814493 225092.426200 378.000000 54.234903 000:246:027
631916.538958 225093.682102 381.000000 54.457747 000:250:015
631919.263423 225094.938005 384.000000 54.368456 000:248:020
631921.987888 225096.193907 387.000000 54.468226 000:250:015
631924.712353 225097.449809 390.000000 54.494664 000:250:014
631927.436818 225098.705711 393.000000 54.571814 000:251:010
631930.161284 225099.961613 396.000000 54.680000 000:252:005
631932.885749 225101.217515 399.000000 0 255:255:255
631935.610214 225102.473418 402.000000 0 255:255:255
631938.334679 225103.729320 405.000000 0 255:255:255
631941.059144 225104.985222 408.000000 0 255:255:255
631943.783609 225106.241124 411.000000 0 255:255:255
