631497.033179 225244.303517 184.532058 143.771574 220:127:035
631499.436920 225246.098519 187.532058 143.849117 219:127:035
631501.840661 225247.893520 190.532058 143.915053 219:127:036
631504.244402 225249.688521 193.532058 143.807521 220:127:035
631506.648143 225251.483523 196.532058 143.780569 220:127:035
631509.051884 225253.278524 199.532058 143.777141 220:127:035
631511.455625 225255.073525 202.532058 143.688071 221:127:034
631513.859366 225256.868527 205.532058 143.617635 221:127:033
631516.263107 225258.663528 208.532058 143.584913 222:127:033
631518.666848 225260.458529 211.532058 143.580077 222:127:033
631521.070588 225262.253531 214.532058 143.581791 222:127:033
631523.474329 225264.048532 217.532058 143.589588 222:127:033
631525.878070 225265.843533 220.532058 143.586145 222:127:033
631528.281811 225267.638535 223.532058 143.582043 222:127:033
631530.685552 225269.433536 226.532058 143.572714 222:127:033
631533.089293 225271.228537 229.532058 143.543028 222:127:033
631535.493034 225273.023538 232.532058 143.539643 222:127:033
631537.896775 225274.818540 235.532058 143.530421 222:127:032
631540.300516 225276.613541 238.532058 143.534550 222:127:032
631542.704256 225278.408542 241.532058 143.538278 222:127:033
631545.107997 225280.203544 244.532058 143.573539 222:127:033
631547.511738 225281.998545 247.532058 143.573539 222:127:033
631549.915479 225283.793546 250.532058 143.630843 221:127:033
631552.319220 225285.588548 253.532058 143.716801 220:127:034
631554.722961 225287.383549 256.532058 143.790899 220:127:035
631557.126702 225289.178550 259.532058 143.950400 218:127:036
631559.530443 225290.973552 262.532058 143.950400 218:127:036
631561.934184 225292.768553 265.532058 144.133025 217:127:038
631564.337924 225294.563554 268.532058 144.220222 216:127:038
631566.741665 225296.358556 271.532058 144.226914 216:127:039
631569.145406 225298.153557 274.532058 143.869556 219:127:035
631571.549147 225299.948558 277.532058 143.869556 219:127:035
631573.952888 225301.743560 280.532058 143.544911 222:127:033
631576.356629 225303.538561 283.532058 143.422941 223:127:032
631578.760370 225305.333562 286.532058 143.717948 220:127:034
631581.164111 225307.128563 289.532058 143.687335 221:127:034
631583.567852 225308.923565 292.532058 143.687335 221:127:034
631585.971592 225310.718566 295.532058 143.470311 223:127:032
631588.375333 225312.513567 298.532058 143.575278 222:127:033
631590.779074 225314.308569 301.532058 143.388252 223:127:031
631593.182815 225316.103570 304.532058 143.235855 225:127:030
631595.586556 225317.898571 307.532058 143.235855 225:127:030
631597.990297 225319.693573 310.532058 143.095333 226:127:029
631600.394038 225321.488574 313.532058 143.160110 225:127:029
631602.797779 225323.283575 316.532058 143.403189 223:127:031
631605.201520 225325.078577 319.532058 143.541976 222:127:033
631607.605261 225326.873578 322.532058 143.541976 222:127:033
631610.009001 225328.668579 325.532058 143.364736 224:127:031
631612.412742 225330.463581 328.532058 142.998244 227:127:028
631614.816483 225332.258582 331.532058 142.661360 230:127:025
631617.220224 225334.053583 334.532058 142.631481 230:127:025
631619.623965 225335.848585 337.532058 142.631481 230:127:025
631622.027706 225337.643586 340.532058 142.591920 230:127:024
631624.431447 225339.438587 343.532058 142.045859 235:127:019
631626.835188 225341.233588 346.532058 141.382200 241:127:014
631629.238929 225343.028590 349.532058 140.068480 253:127:002
631631.642669 225344.823591 352.532058 140.068480 253:127:002
631634.046410 225346.618592 355.532058 138.708876 255:146:000
631636.450151 225348.413594 358.532058 137.336902 255:170:000
631638.853892 225350.208595 361.532058 136.526664 255:185:000
631641.257633 225352.003596 364.532058 135.072349 255:210:000
631643.661374 225353.798598 367.532058 135.072349 255:210:000
631646.065115 225355.593599 370.532058 133.674539 255:235:000
631648.468856 225357.388600 373.532058 132.872975 255:249:000
631650.872597 225359.183602 376.532058 132.811018 255:251:000
631653.276337 225360.978603 379.532058 132.893294 255:249:000
631655.680078 225362.773604 382.532058 132.893294 255:249:000
631658.083819 225364.568606 385.532058 132.952482 255:248:000
631660.487560 225366.363607 388.532058 132.918203 255:249:000
631662.891301 225368.158608 391.532058 132.865807 255:250:000
631665.295042 225369.953610 394.532058 132.777520 255:251:000
631667.698783 225371.748611 397.532058 132.777520 255:251:000
631670.102524 225373.543612 400.532058 132.977908 255:248:000
631672.506265 225375.338613 403.532058 134.117599 255:227:000
631674.910006 225377.133615 406.532058 134.976477 255:212:000
631677.313746 225378.928616 409.532058 136.171945 255:191:000
631679.717487 225380.723617 412.532058 136.171945 255:191:000
631682.121228 225382.518619 415.532058 136.792569 255:180:000
631684.524969 225384.313620 418.532058 136.851374 255:179:000
631686.928710 225386.108621 421.532058 136.769908 255:180:000
631689.332451 225387.903623 424.532058 136.756065 255:181:000
631691.736192 225389.698624 427.532058 136.756065 255:181:000
631694.139933 225391.493625 430.532058 137.064490 255:175:000
631696.543674 225393.288627 433.532058 137.070500 255:175:000
631698.947414 225395.083628 436.532058 136.934942 255:177:000
631701.351155 225396.878629 439.532058 136.398303 255:187:000
631703.754896 225398.673631 442.532058 136.398303 255:187:000
631706.158637 225400.468632 445.532058 135.619158 255:201:000
631708.562378 225402.263633 448.532058 133.730804 255:234:000
631710.966119 225404.058635 451.532058 132.688860 255:253:000
631713.369860 225405.853636 454.532058 130.342651 177:255:000
631715.773601 225407.648637 457.532058 130.342651 177:255:000
631718.177342 225409.443638 460.532058 129.646534 153:255:000
631720.581082 225411.238640 463.532058 128.761410 121:255:000
631722.984823 225413.033641 466.532058 128.256401 104:255:000
631724.427164 225414.110713 468.332177 127.079639 062:255:000
631726.636690 225416.139998 471.332177 126.184723 030:255:000
631728.846216 225418.169282 474.332177 125.835602 018:255:000
631731.055742 225420.198567 477.332177 125.981049 023:255:000
631733.265268 225422.227851 480.332177 125.981049 023:255:000
631735.474794 225424.257135 483.332177 125.956451 022:255:000
631737.684319 225426.286420 486.332177 125.959383 022:255:000
631739.893845 225428.315704 489.332177 125.959383 022:255:000
631742.103371 225430.344988 492.332177 126.054712 026:255:000
631744.312897 225432.374273 495.332177 125.963064 023:255:000
631746.522423 225434.403557 498.332177 125.882717 020:255:000
631748.731949 225436.432841 501.332177 125.971371 023:255:000
631750.941475 225438.462126 504.332177 125.921270 021:255:000
631753.151001 225440.491410 507.332177 125.874187 019:255:000
631755.360527 225442.520695 510.332177 125.664490 012:255:000
631757.570053 225444.549979 513.332177 125.280058 000:254:001
631759.779579 225446.579263 516.332177 124.975311 000:252:009
631761.989105 225448.608548 519.332177 125.082863 000:252:007
631764.198631 225450.637832 522.332177 125.758081 015:255:000
631766.408157 225452.667116 525.332177 125.758081 015:255:000
631768.617683 225454.696401 528.332177 126.104017 028:255:000
631770.827209 225456.725685 531.332177 126.152918 029:255:000
